Max: 200038996 Min: 2
MaxVal: 200038996.228362 MinVal: 2.000144
       --   * ---        , 0.244077,  0.315308,  0.411211,  0.451658,  0.553196
     ---  * | -----      , 0.164905,  0.226986,  0.298040,  0.413311,  0.546117
     -   *  |--------    , 0.119353,  0.151836,  0.226623,  0.284306,  0.506383
    -----   *  ----      , 0.120096,  0.264471,  0.340690,  0.428056,  0.526584
         -- |*----       , 0.313320,  0.359040,  0.427319,  0.475515,  0.598394
 ---------  |* -----     , 0.036640,  0.235553,  0.314617,  0.357142,  0.472080
----------- | * ---      , 0.002040,  0.326813,  0.397703,  0.456385,  0.553724
 ----   *   |  ----      , 0.026499,  0.119487,  0.187365,  0.343021,  0.425200
      ----  |*  -----    , 0.120312,  0.209632,  0.264441,  0.328779,  0.424280

MaxVal: 19.898951 MinVal: -23.908738
 --------   |  *         , 0.056319,  0.366036,  0.632912,  0.997648,  1.000000
       -----|   *----    , 0.193236,  0.356715,  0.427033,  0.459186,  0.576748
     -   *  |-------     , 0.171026,  0.211459,  0.308997,  0.391173,  0.653314
       -----|*   ---     , 0.233510,  0.357894,  0.405134,  0.518485,  0.605037
          --|- *---      , 0.312808,  0.412692,  0.453815,  0.489836,  0.575712
      ----  | *  -----   , 0.164575,  0.260645,  0.359940,  0.426686,  0.559527
      ---   | *  --      , 0.170658,  0.250667,  0.376226,  0.455942,  0.529764
         -- | * -----    , 0.236047,  0.283924,  0.351550,  0.412638,  0.532898
        -   |* -------   , 0.299304,  0.337476,  0.459188,  0.527955,  0.757583
        --  |* -----     , 0.251663,  0.284312,  0.377152,  0.430559,  0.565172
         -- | *  --      , 0.245805,  0.290172,  0.356950,  0.423300,  0.488232
         -- | *-------   , 0.240986,  0.294997,  0.359339,  0.407104,  0.581782
     --- *  |            , 0.179738,  0.253355,  0.298245,  0.426275,  0.454769
     ---  * |----        , 0.197941,  0.295951,  0.359482,  0.444070,  0.585497
        --  |* --        , 0.245234,  0.294778,  0.389268,  0.446063,  0.516013
   ---------| *------    , 0.083514,  0.291106,  0.332042,  0.362301,  0.502942
         -- |  *  --     , 0.249148,  0.321168,  0.421425,  0.519720,  0.574135
    ------ *|-----       , 0.143858,  0.304650,  0.349654,  0.422100,  0.547959
         ---|   * ----   , 0.245216,  0.306277,  0.404732,  0.474856,  0.558343
      --   *|-------     , 0.187365,  0.262506,  0.346329,  0.412915,  0.597384

===============================================================
Model Name: Kursawe
Searcher Name: SA Options Used:  {'emax': '0', 'kmax': '1000'}
Data: 23/09/2014
Average running time: 7876.605566 
Objective No. 1: High: -10000000000.000000 Low: 10000000000.000000
Objective No. 2: High: -10000000000.000000 Low: 10000000000.000000
(*           |            ), 0.006781,  0.021831,  0.029298,  0.038813,  0.055215
===============================================================
Value of p: 0.250000
20.0788604371 -23.8007806822
 --------   |  *         , 0.057066,  0.366520,  0.627199,  0.997490,  1.000000
     ----   |*  ---      , 0.152647,  0.272897,  0.408496,  0.493759,  0.588685
        ----|  * ---     , 0.275651,  0.390437,  0.479990,  0.527406,  0.635546
         ---|  *  ---    , 0.252244,  0.350916,  0.408434,  0.476490,  0.559877
      ----  *   ----     , 0.198490,  0.318721,  0.381197,  0.498442,  0.627868
       --   *  ---       , 0.249096,  0.332562,  0.460522,  0.544257,  0.648632
            |           *, 0.248311,  0.248311,  0.396049,  0.396049,  0.396049

Value of p: 0.250000
20.1394700764 -23.8139858281
 --------   |  *         , 0.057908,  0.362815,  0.620757,  0.997158,  1.000000
          --|   *  ---   , 0.295667,  0.372963,  0.454947,  0.530440,  0.635658
    ------  |*    ---    , 0.097978,  0.242606,  0.311107,  0.437589,  0.507522
        ----|  * -       , 0.311616,  0.488975,  0.539024,  0.613347,  0.668807
       ---  |* ----      , 0.273694,  0.363834,  0.468696,  0.538563,  0.681948
        ----| *   --     , 0.242781,  0.323985,  0.393161,  0.489966,  0.552792
          --|-  *  ---   , 0.286060,  0.397942,  0.464874,  0.547318,  0.635089
        --  * -------    , 0.282310,  0.350773,  0.412186,  0.477882,  0.699320
    ------- *     ---    , 0.117733,  0.291287,  0.340558,  0.481278,  0.552512
        ----| *  ---     , 0.293209,  0.436405,  0.514647,  0.621435,  0.728210
            |           *, 0.451373,  0.451373,  0.451373,  0.451373,  0.451373

Value of p: 0.250000
19.7183269454 -23.8524821907
 --------   |  *         , 0.058831,  0.362289,  0.617030,  0.996961,  1.000000
      ----  * ----       , 0.229896,  0.367663,  0.456971,  0.512907,  0.647602
        ----| * ------   , 0.219059,  0.331101,  0.380876,  0.432500,  0.611585
     ----   *   ---      , 0.219198,  0.365761,  0.456296,  0.587510,  0.707101
      ----- | * ----     , 0.237309,  0.394239,  0.496374,  0.568650,  0.709876
          --|  * ---     , 0.345472,  0.436820,  0.498567,  0.575645,  0.680619
            |           *, 0.389260,  0.389260,  0.389260,  0.389260,  0.389260

Value of p: 0.250000
20.1806964691 -23.8009180315
 --------   |  *         , 0.059399,  0.362537,  0.614837,  0.996443,  1.000000
         ---|  * ---     , 0.304048,  0.378175,  0.475945,  0.551898,  0.650776
         ---|   * ---    , 0.258137,  0.378530,  0.453209,  0.523060,  0.601994
         -- |  * ---     , 0.264746,  0.341116,  0.450983,  0.518549,  0.602779
         ---|  * --      , 0.266606,  0.367824,  0.447830,  0.504748,  0.577763
         ---| *  -----   , 0.284477,  0.389003,  0.459511,  0.557856,  0.714360
       ---- | * ---      , 0.235455,  0.357250,  0.438961,  0.516028,  0.608117
         ---|  * ----    , 0.303990,  0.403664,  0.473801,  0.557721,  0.687604
    ----- * | ---        , 0.145712,  0.269049,  0.324364,  0.437197,  0.525891
       -----| * -----    , 0.232896,  0.399033,  0.475035,  0.554583,  0.703924
            |           *, 0.484819,  0.484819,  0.484819,  0.484819,  0.484819

Value of p: 0.250000
19.4160485364 -23.8804991787
 --------   |  *         , 0.059619,  0.360208,  0.611035,  0.996251,  1.000000
      ----- | * ---      , 0.197365,  0.360971,  0.438783,  0.508691,  0.608733
        ----|-  * -----  , 0.281833,  0.456357,  0.527393,  0.591916,  0.729718
       -----|*  ---      , 0.264030,  0.414399,  0.461837,  0.549788,  0.669521
          --|  * ---     , 0.341563,  0.448261,  0.526296,  0.585226,  0.673937
        ----|  *  ---    , 0.245565,  0.348577,  0.424252,  0.505731,  0.609451
         ---|-  * --     , 0.293169,  0.436436,  0.508748,  0.566994,  0.620817
       -----|   * -----  , 0.190116,  0.309989,  0.405858,  0.457079,  0.574071
            |---  *  --  , 0.316921,  0.373071,  0.434948,  0.483032,  0.543036
            |           *, 0.530753,  0.530753,  0.530753,  0.530753,  0.530753

Value of p: 0.250000
20.0401042493 -23.5533161942
 --------   |  *         , 0.060474,  0.360444,  0.608534,  0.995845,  1.000000
       ---- | * -        , 0.229605,  0.357828,  0.456786,  0.516631,  0.566709
         ---| *  -----   , 0.248986,  0.328492,  0.392519,  0.458151,  0.592926
          --|--  *  --   , 0.297079,  0.428094,  0.497040,  0.567495,  0.628328
    ------  |*  ----     , 0.125488,  0.314476,  0.414387,  0.485410,  0.610894
     -----  |* ----      , 0.182630,  0.322729,  0.417636,  0.491489,  0.600366
         -- | *----      , 0.332574,  0.433645,  0.536538,  0.571033,  0.703236
            |           *, 0.483169,  0.483169,  0.483169,  0.483169,  0.483169

Value of p: 0.250000
20.0449240659 -23.6242498417
 --------   |  *         , 0.061097,  0.360208,  0.603140,  0.995180,  1.000000
      ----- |*  ---      , 0.191172,  0.350142,  0.403349,  0.490629,  0.575625
        ----|  * ---     , 0.304697,  0.451254,  0.512970,  0.602712,  0.683716
      --   *|  ---       , 0.213158,  0.316592,  0.407221,  0.543286,  0.668596
    ----   *|---         , 0.143475,  0.286259,  0.402920,  0.464344,  0.575759
        --- |* ------    , 0.253806,  0.361538,  0.424384,  0.487025,  0.656484
        ----| *   ---    , 0.296455,  0.398106,  0.480448,  0.602891,  0.726973
            |           *, 0.231282,  0.231282,  0.231282,  0.231282,  0.231282

Value of p: 0.250000
20.0201895193 -23.6788670218
 -------    | *          , 0.061593,  0.356698,  0.599065,  0.994943,  1.000000
          --|--  * --    , 0.273516,  0.408398,  0.463944,  0.526393,  0.593956
         ---|  *  ----   , 0.284644,  0.396578,  0.468511,  0.559955,  0.692258
    -----   | *  ----    , 0.145015,  0.281766,  0.440245,  0.507619,  0.647202
       -----|  *   --    , 0.224998,  0.380139,  0.455677,  0.561705,  0.639942
   ---  *   |  -----     , 0.121874,  0.218927,  0.299489,  0.515133,  0.676047
       ---- |*  ----     , 0.265863,  0.380329,  0.454538,  0.571487,  0.699682
         ---|   *  --    , 0.273724,  0.411380,  0.474228,  0.560869,  0.640454
            |           *, 0.077415,  0.077415,  0.077415,  0.077415,  0.077415

Value of p: 0.250000
20.024016992 -23.7856444825
 -------    | *          , 0.063238,  0.356416,  0.595119,  0.994288,  1.000000
        ----|  *   ----  , 0.266052,  0.391901,  0.475068,  0.601234,  0.701693
       -----|   *  ---   , 0.196879,  0.357200,  0.440225,  0.525902,  0.616734
          --| *  --      , 0.332140,  0.395142,  0.441639,  0.525508,  0.600924
       ---- |* -----     , 0.246607,  0.358111,  0.428192,  0.478311,  0.637034
        ----| * ---      , 0.290868,  0.433248,  0.497514,  0.542712,  0.675319
       -----| *  ---     , 0.221694,  0.375527,  0.456383,  0.523457,  0.630424
           -|--  *   --- , 0.328961,  0.437296,  0.471320,  0.581459,  0.665696
       ---  |   * -----  , 0.244244,  0.345256,  0.545475,  0.625872,  0.774265
            |           *, 0.260298,  0.260298,  0.260298,  0.260298,  0.260298

Value of p: 0.250000
20.0325069187 -23.8470039138
 -------    | *          , 0.063730,  0.355365,  0.589846,  0.993446,  1.000000
         -- |* ----      , 0.320372,  0.386597,  0.424538,  0.489606,  0.623655
    ------  *  ---       , 0.139312,  0.346324,  0.401583,  0.526153,  0.623557
       --   * ---        , 0.266331,  0.318338,  0.437709,  0.490042,  0.597607
        --  |* -----     , 0.265066,  0.343694,  0.407759,  0.484935,  0.631301
     -----  |*  -----    , 0.188712,  0.339099,  0.423887,  0.518593,  0.677962
            |           *, 0.518613,  0.518613,  0.518613,  0.518613,  0.518613

Value of p: 0.250000
20.1564509876 -23.6414844223
 -------    | *          , 0.065231,  0.354982,  0.584206,  0.992984,  1.000000
      ------| * ---      , 0.212432,  0.393186,  0.455670,  0.494984,  0.614722
   -----    |*-----      , 0.125257,  0.308886,  0.469212,  0.531275,  0.677084
      ----  *  ---       , 0.192765,  0.322492,  0.406742,  0.503341,  0.597448
       ---  | *  ----    , 0.203679,  0.294888,  0.399493,  0.477544,  0.605427
        --- |*  ----     , 0.269661,  0.353252,  0.412067,  0.488842,  0.609002
        -  *|----        , 0.312203,  0.365647,  0.451435,  0.501790,  0.659587
            |           *, 0.416783,  0.416783,  0.416783,  0.416783,  0.416783

Value of p: 0.250000
20.0676902849 -23.4068405906
 -------    | *          , 0.065988,  0.354141,  0.577846,  0.992211,  1.000000
        --- | * ----     , 0.255017,  0.367636,  0.449505,  0.501998,  0.640479
         ---| *  ---     , 0.252765,  0.348839,  0.405859,  0.479618,  0.565651
      ---- *|   -        , 0.228204,  0.339694,  0.402899,  0.554779,  0.593793
     ------ | *-----     , 0.156937,  0.304281,  0.389953,  0.432539,  0.548008
         -- *   -----    , 0.326974,  0.409864,  0.448665,  0.571098,  0.727250
     ------ | *  ---     , 0.165783,  0.335691,  0.441427,  0.523960,  0.623704
       ---  * ----       , 0.302301,  0.404195,  0.496084,  0.564822,  0.703114
          --| *  ---     , 0.293111,  0.360140,  0.426323,  0.492691,  0.586152
           -|-  *  ----  , 0.307347,  0.382346,  0.435313,  0.510945,  0.620981
            |           *, 0.111023,  0.111023,  0.111023,  0.111023,  0.111023

Value of p: 0.250000
20.0761017516 -23.7116890905
 -------    | *          , 0.067610,  0.354579,  0.575205,  0.991508,  1.000000
        --- |* ----      , 0.312509,  0.392315,  0.478224,  0.557121,  0.711495
        --- | * ----     , 0.264547,  0.371965,  0.458422,  0.532064,  0.646368
        ----|* ----      , 0.252189,  0.364557,  0.404593,  0.452853,  0.584421
       ---  | * ---      , 0.211082,  0.291250,  0.413352,  0.487497,  0.569497
      ----  | *----      , 0.226129,  0.356740,  0.490117,  0.516293,  0.685220
         ---| *  ----    , 0.345990,  0.479742,  0.524317,  0.609816,  0.753889
         ---| *  ----    , 0.253055,  0.355160,  0.385724,  0.471006,  0.561870
        --- |  * ----    , 0.211582,  0.294774,  0.394411,  0.452647,  0.554103
        --- | *  ---     , 0.197757,  0.279339,  0.360885,  0.420434,  0.506800
       ---  | *  ---     , 0.201682,  0.277631,  0.362345,  0.450301,  0.524906
            |           *, 0.403628,  0.403628,  0.403628,  0.403628,  0.403628

Value of p: 0.250000
20.0861846468 -23.8090826259
 -------    | *          , 0.068394,  0.354085,  0.572645,  0.990796,  1.000000
      ----  | *   ----   , 0.193213,  0.303341,  0.407768,  0.527077,  0.633947
       --   * ---        , 0.227709,  0.301270,  0.395123,  0.465980,  0.576857
        ----|   *  --    , 0.263890,  0.439933,  0.543310,  0.618716,  0.696034
        ----| * ---      , 0.292201,  0.441284,  0.493271,  0.561089,  0.664118
       -----|   * -----  , 0.221205,  0.365149,  0.486805,  0.556198,  0.708978
          --|-  *   --   , 0.333643,  0.471731,  0.534089,  0.669636,  0.750382
            |           *, 0.444714,  0.444714,  0.444714,  0.444714,  0.444714

Value of p: 0.250000
19.9289016958 -23.7585598161
 -------    | *          , 0.068486,  0.355469,  0.569371,  0.990011,  1.000000
          --|   *  ---   , 0.345487,  0.471938,  0.553064,  0.671183,  0.755982
       -----|  *  ----   , 0.211772,  0.346938,  0.439120,  0.528973,  0.636105
         ---| * -----    , 0.277409,  0.392751,  0.433191,  0.482403,  0.637620
        --- | * -        , 0.273743,  0.381031,  0.468225,  0.526742,  0.569395
      ---   *  ---       , 0.230129,  0.334923,  0.431705,  0.533142,  0.639579
       ---- |*   -----   , 0.275245,  0.396749,  0.476790,  0.586985,  0.780521
        ----|  *   --    , 0.241892,  0.358945,  0.461927,  0.556676,  0.621214
         ---|  *   --    , 0.287605,  0.400569,  0.453034,  0.556615,  0.612359
            |           *, 0.582901,  0.582901,  0.582901,  0.582901,  0.582901

Value of p: 0.250000
20.0306912987 -23.8192504645
 -------    | *          , 0.069570,  0.356067,  0.566183,  0.988790,  1.000000
          --|  *  ----   , 0.289147,  0.377696,  0.445570,  0.527111,  0.648803
      ------| *  ------  , 0.148962,  0.299324,  0.338381,  0.431391,  0.560469
        ----|  * --      , 0.291255,  0.489864,  0.567583,  0.635050,  0.710071
        ----| *  ----    , 0.260865,  0.378636,  0.437592,  0.517908,  0.643639
          --|-- *  ---   , 0.308614,  0.431855,  0.483871,  0.562204,  0.655854
            |           *, 0.386409,  0.386409,  0.518846,  0.518846,  0.518846

Value of p: 0.250000
20.0980685959 -23.8052229302
 -------    | *          , 0.072196,  0.354982,  0.562531,  0.987265,  1.000000
       ---  * ----       , 0.240398,  0.320960,  0.384855,  0.468407,  0.579065
            |---- * --   , 0.428405,  0.531133,  0.583533,  0.625949,  0.708187
       ---  |*  ---      , 0.258357,  0.361807,  0.482825,  0.582404,  0.698175
          --| *  ---     , 0.299680,  0.380340,  0.430753,  0.492724,  0.581586
            |- *  ---    , 0.356056,  0.421709,  0.446701,  0.542045,  0.612976
       ---- | *  ---     , 0.229584,  0.351313,  0.424737,  0.513750,  0.592502
          --| *-----     , 0.319702,  0.411249,  0.455940,  0.499516,  0.644769
            |           *, 0.405977,  0.405977,  0.405977,  0.405977,  0.405977

Value of p: 0.250000
20.1830172256 -23.7945862056
 -------    | *          , 0.074295,  0.355469,  0.560684,  0.985983,  1.000000
        --- |*   --      , 0.263680,  0.362825,  0.426383,  0.558978,  0.645815
        --- | * --       , 0.260943,  0.338199,  0.421433,  0.487441,  0.554720
       -----|*  ---      , 0.250964,  0.425045,  0.471926,  0.546516,  0.682400
         ---|  *  ----   , 0.319079,  0.419469,  0.501232,  0.601850,  0.734180
      ---   *  ----      , 0.255429,  0.381637,  0.481731,  0.592712,  0.754804
      ----  *   ----     , 0.182248,  0.297381,  0.378837,  0.483159,  0.613177
         ---|   * ----   , 0.334998,  0.460235,  0.557724,  0.634469,  0.759470
      --   *|-----       , 0.198895,  0.261376,  0.350064,  0.422902,  0.575463
         ---|-  *  ----  , 0.255374,  0.379591,  0.432121,  0.511908,  0.617579
       ---- | *    ---   , 0.221567,  0.349310,  0.433134,  0.577755,  0.689324
      ---   |*  -----    , 0.229637,  0.353441,  0.479289,  0.603537,  0.757515
         ---| * ------   , 0.340097,  0.426068,  0.498839,  0.574272,  0.763745
